pair_id,conversation_id,turn_index,is_initial_inquiry,customer_tweet_id,brand_tweet_id,customer_author_id,created_at_customer,created_at_brand,customer_message,brand_response,context_before_customer,response_type,has_dm_redirect,has_clarification,has_troubleshooting,has_external_redirect,has_info_explanation,has_acknowledgement,has_link,customer_candidate_intents,customer_primary_intent
pair_2840_2806775,2812,29,False,2840,2806775,782812,Wed Nov 22 01:58:40 +0000 2017,Wed Nov 22 03:43:06 +0000 2017,@115888 can someone DM me how will I subscribe?,"@782812 Hey, help's here! Could you DM us your username and email address? We'll see what we can suggest /JQ https://t.co/ldFdZR1cbT",Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6,Redirect / DM,True,True,False,False,False,False,True,,playback_streaming_issue
pair_2841_2813983,2812,30,False,2841,2813983,784571,Mon Nov 27 01:52:18 +0000 2017,Mon Nov 27 02:12:17 +0000 2017,@115888 Hello! @115888 my premium account downloaded songs keep getting erased every time i  log out!,@784571 Hey Lhuel! Could you send us a DM with your account's email address? We'll take a look backstage /FR https://t.co/ldFdZRiNAt,Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6,Redirect / DM,True,True,False,False,False,False,True,"offline_downloads_issue,account_access_credentials",offline_downloads_issue
pair_2842_2820843,2812,31,False,2842,2820843,786206,Mon Nov 27 03:39:08 +0000 2017,Mon Nov 27 06:34:39 +0000 2017,"@115888 Please check my DM, same concern as with others charged for 129.00 instead of 9.00 as promoted.",@786206 Hey! We've just sent you a bit more info over DM. We'll carry on helping out there /NQ,Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6,Other / Miscellaneous,False,False,False,False,False,False,False,billing_subscription_payment,billing_subscription_payment
pair_2843_2846497,2812,32,False,2843,2846497,791701,Mon Nov 27 10:41:33 +0000 2017,Mon Nov 27 18:03:20 +0000 2017,"@115888 I have already subscribe to spotify, am I eligible for this?","@791701 Hi there! Right now, that offer's for new subscribers only. Stay tuned for more deals for existing Premium subscribers, though 🙂 /NJ",Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6,Other / Miscellaneous,False,False,False,False,False,False,False,,playback_streaming_issue
pair_2844_2848294,2812,33,False,2844,2848294,792129,Mon Nov 27 13:14:53 +0000 2017,Mon Nov 27 18:53:41 +0000 2017,@115888 How,"@792129 Hi Albert! If you haven't had a subscription before, you're eligible for that deal. To get your preferred rate, you'll need to use a recurring payment method such as a debit/credit card or PayPal at https://t.co/iOSe5Io3nY. Let us know how it plays out /NJ",Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6,Other / Miscellaneous,False,False,False,False,False,False,True,,playback_streaming_issue
pair_2845_2864070,2812,34,False,2845,2864070,795553,Mon Nov 27 21:03:09 +0000 2017,Mon Nov 27 23:48:15 +0000 2017,@115888 How can be this available through globe payment? ;),"@795553 Hey Abby! It's ₱129 for mobile payments, but you can get this offer by using a credt/debit card or PayPal. Hope this clears things up. If you have any other questions, just give us a shout 🙂 /KC",Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6,Other / Miscellaneous,False,False,False,False,False,True,False,billing_subscription_payment,billing_subscription_payment
pair_2846_2882298,2812,35,False,2846,2882298,799702,Tue Nov 28 07:49:30 +0000 2017,Tue Nov 28 09:39:43 +0000 2017,@115888 Fake u,"@799702 Hey! Can you tell us more about what's happening? If you could fire over your account's email address or username via DM, that'd be great /AY https://t.co/ldFdZRiNAt",Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6,Redirect / DM,True,True,False,False,False,False,True,,playback_streaming_issue
pair_2847_2891268,2812,36,False,2847,2891268,801515,Tue Nov 28 13:02:33 +0000 2017,Tue Nov 28 14:57:22 +0000 2017,@115888 Hi spotify. Why you charged me 414.40? It should be 129.00 only. https://t.co/r67C10IR71,@801515 Hey! We've just sent you a bit more info over DM. We'll carry on helping out there /JM,Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6,Other / Miscellaneous,False,False,False,False,False,False,False,billing_subscription_payment,billing_subscription_payment
pair_2848_2902783,2812,37,False,2848,2902783,803975,Tue Nov 28 16:59:24 +0000 2017,Tue Nov 28 18:56:28 +0000 2017,@115888 Can we unsubscribe then subscribe again? 😂 I am currently paying for a Family Plan. :/,"@803975 Hey, help's here! You can cancel your subscription at any time by heading to: https://t.co/Q1zNbUXR4q. When you're ready to resubscribe, you can go here: https://t.co/08kG2GBNp5. Stay awesome 😁 /JZ",Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6,Other / Miscellaneous,False,False,False,False,False,False,True,plan_management_discount,plan_management_discount
pair_2849_2929851,2812,38,False,2849,2929851,810498,Wed Nov 29 05:10:03 +0000 2017,Wed Nov 29 06:32:53 +0000 2017,@115888 Hi. I don't get it. Why can't I pay P9 using Smart or Globe?,@810498 Hey Ian! The cavalry's here. Can you DM us your account's email address? We'll take a look under the hood /KB https://t.co/ldFdZRiNAt,Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6,Redirect / DM,True,True,False,False,False,False,True,billing_subscription_payment,billing_subscription_payment
pair_2850_2943779,2812,39,False,2850,2943779,813236,Wed Nov 29 14:36:13 +0000 2017,Wed Nov 29 14:41:16 +0000 2017,@115888 Spotify charged me with P129.00. Why? I received a receipt from my email. I thought its P9.00. Kindly explain. Please,@813236 Hey there! Can you DM us your account's email address or username? We'll take a look backstage /PB https://t.co/ldFdZRiNAt,Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6,Redirect / DM,True,True,False,False,False,False,True,billing_subscription_payment,billing_subscription_payment
pair_2851_2782148,2812,40,False,2851,2782148,776949,Tue Nov 21 16:05:15 +0000 2017,Tue Nov 21 17:22:50 +0000 2017,@115888 Hi. I havo no debit card but im interested. Can u help me?,"@776949 Hey Angel, we'd love to help! We have some handy info about payments here: https://t.co/HXJvbKDPzt. If you need a hand with anything else, just let us know /TI",Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6,Other / Miscellaneous,False,False,False,False,False,False,True,billing_subscription_payment,billing_subscription_payment
pair_149336_663088,2812,41,False,149336,663088,149488,Sat Nov 25 03:17:16 +0000 2017,Sat Nov 25 06:59:19 +0000 2017,@150025 @115888 Thats what happen to me also,"@149488 Hey, we've responded to your DM. Let's continue the conversation there 🙂 /DN","Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6
Customer: @115888 I thought it’s Php9 for 3 mos? Why is it charging me 129?",Other / Miscellaneous,False,False,False,False,False,False,False,,playback_streaming_issue
pair_661763_661764,2812,42,False,661763,661764,277655,Thu Nov 23 01:48:43 +0000 2017,Thu Nov 23 03:10:11 +0000 2017,@SpotifyCares So it would be 129 for Mobile charging? Plus good for 3 months already.,"@277655 That's right. If you pay by mobile, you'll get charged ₱129 for 3 months of Premium. Hope we were able to clarify this for you /RB","Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6
Customer: @115888 When it comes to Credit card it only cost 9Php how come thru Mobile transaction it cost the regular one? Help please!! https://t.co/VDnIGkLtAG
Brand: @277655 Don't worry, there'll only be an additional charge if you'll be signing up for that offer through your mobile carrier. If you'll be using other payment methods available to you, you won't be charged extra /RH",Other / Miscellaneous,False,False,False,False,False,False,False,billing_subscription_payment,billing_subscription_payment
pair_677079_677080,2812,43,False,677079,677080,281524,Thu Nov 23 07:12:55 +0000 2017,Thu Nov 23 07:22:03 +0000 2017,@SpotifyCares Will that help me get the promotion?,"@281524 Hmm. We'd like to check your eligibility. If you've already had a subscription before, we're afraid you're no longer eligible since the offer is only available to new subscribers. Stay tuned for more deals for existing Premium subscribers, though 🙂 /AY","Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6
Customer: @115888 Hello kakarenew ko lNgkahapon why sooolate???
Brand: @281524 Hey there! We're afraid we don't have Filipino support for now. We hope you don't mind if we reply in English. Can you send us your account's email address or username via DM? We'll take a look backstage /AY https://t.co/ldFdZRiNAt",Other / Miscellaneous,False,False,False,False,False,False,False,,playback_streaming_issue
pair_678413_678412,2812,44,False,678413,678412,281863,Thu Nov 23 07:08:28 +0000 2017,Thu Nov 23 07:19:06 +0000 2017,"@SpotifyCares For debir card no, only shows 129, for credit card yes but there's an error. :'( sent a dm",@281863 We've just sent a DM your way. Let's carry on chatting there /DR,"Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6
Customer: @115888 DMed you @SpotifyCares
Brand: @281863 Thanks for clarifying. You can also use your debit card to pay for your subscription. Can you confirm if you're given the option to subscribe to the 3 months for 9 PHP offer? /DR",Other / Miscellaneous,False,False,False,False,False,False,False,billing_subscription_payment,billing_subscription_payment
pair_2577768_2577769,2812,45,False,2577768,2577769,730866,Mon Nov 27 08:16:43 +0000 2017,Mon Nov 27 08:24:34 +0000 2017,@SpotifyCares @730865 Is this available through smart and globe load payment?,@730866 Hey there! Can you fire over your account's email address or username via DM? We'll check things out /AY https://t.co/ldFdZRiNAt,"Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6
Customer: @115888 How?
Brand: @730865 Hey Trisha! If you've never been on Premium, you can sign up for the deal here: https://t.co/B1W1abMc4b using a recurring payment method like a debit/credit card or PayPal. Hope this helps /CM",Redirect / DM,True,True,False,False,False,False,True,billing_subscription_payment,billing_subscription_payment
pair_645122_645121,2812,46,False,645122,645121,273121,Wed Nov 22 15:54:25 +0000 2017,Wed Nov 22 18:19:42 +0000 2017,@SpotifyCares @273122 Why tho? Please help. https://t.co/yGA180cQmd,"@273121 @273122 Hey, the cavalry's here. Can you DM us your account's username and email address? We'll check it out backstage 🔍 /LX https://t.co/ldFdZRiNAt","Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6
Customer: @115888 How?
Brand: @273122 Hey there! The Intro Offer of ₱9 for 3 months is for those who haven't had Premium before. If you haven't been on a subscription in the past, hea over to https://t.co/WB5TSxRfDe to take this offer 😉 /SY",Redirect / DM,True,True,False,False,False,False,True,,playback_streaming_issue
pair_645124_2774547,2812,47,False,645124,2774547,775408,Tue Nov 21 15:32:39 +0000 2017,Tue Nov 21 16:35:33 +0000 2017,@SpotifyCares @273122 I though i will only pay 9pesos? But why am i charge of the regular price?,@775408 @273122 Hi Rachel! We've just sent you a bit more info over DM. We'll carry on helping out there /GN,"Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6
Customer: @115888 How?
Brand: @273122 Hey there! The Intro Offer of ₱9 for 3 months is for those who haven't had Premium before. If you haven't been on a subscription in the past, hea over to https://t.co/WB5TSxRfDe to take this offer 😉 /SY",Other / Miscellaneous,False,False,False,False,False,False,False,billing_subscription_payment,billing_subscription_payment
pair_2846499_2846501,2812,48,False,2846499,2846501,791702,Tue Nov 28 13:50:16 +0000 2017,Tue Nov 28 15:49:07 +0000 2017,@SpotifyCares @791701 * :),"@791702 Hey Marts! We hear you. Rest assured, your feedback won't fall on deaf ears. For now, check out https://t.co/Nvf3UAFInq for other deals available for you /MC","Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6
Customer: @115888 I have already subscribe to spotify, am I eligible for this?
Brand: @791701 Hi there! Right now, that offer's for new subscribers only. Stay tuned for more deals for existing Premium subscribers, though 🙂 /NJ
Customer: @SpotifyCares @791701 Sad :( Hoping that the loyal subscribers are being offered too. But okay we'll wait :(",Other / Miscellaneous,False,False,False,False,False,False,True,,playback_streaming_issue
pair_661765_661766,2812,49,False,661765,661766,277655,Thu Nov 23 03:20:05 +0000 2017,Thu Nov 23 04:20:16 +0000 2017,@SpotifyCares Okay noted po 😊 But how many device can be use with one account?,"@277655 Cool! You can use your account with any number of devices, as long as you're logged in to one device at a time /RB","Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6
Customer: @115888 When it comes to Credit card it only cost 9Php how come thru Mobile transaction it cost the regular one? Help please!! https://t.co/VDnIGkLtAG
Brand: @277655 Don't worry, there'll only be an additional charge if you'll be signing up for that offer through your mobile carrier. If you'll be using other payment methods available to you, you won't be charged extra /RH
Customer: @SpotifyCares So it would be 129 for Mobile charging? Plus good for 3 months already.
Brand: @277655 That's right. If you pay by mobile, you'll get charged ₱129 for 3 months of Premium. Hope we were able to clarify this for you /RB",Other / Miscellaneous,False,False,False,False,False,False,False,,playback_streaming_issue
pair_2846502_2846503,2812,50,False,2846502,2846503,791702,Wed Nov 29 01:23:49 +0000 2017,Wed Nov 29 02:38:08 +0000 2017,@SpotifyCares Thank you 😊,@791702 You're welcome. Just let us know if we can help with anything else. https://t.co/m4HWSbgHVZ /NQ,"Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6
Customer: @115888 I have already subscribe to spotify, am I eligible for this?
Brand: @791701 Hi there! Right now, that offer's for new subscribers only. Stay tuned for more deals for existing Premium subscribers, though 🙂 /NJ
Customer: @SpotifyCares @791701 Sad :( Hoping that the loyal subscribers are being offered too. But okay we'll wait :(
Customer: @SpotifyCares @791701 * :)
Brand: @791702 Hey Marts! We hear you. Rest assured, your feedback won't fall on deaf ears. For now, check out https://t.co/Nvf3UAFInq for other deals available for you /MC",Generic Acknowledgement,False,False,False,False,False,True,True,,playback_streaming_issue
pair_661767_661768,2812,51,False,661767,661768,277655,Thu Nov 23 05:16:46 +0000 2017,Thu Nov 23 05:18:22 +0000 2017,@SpotifyCares Alright!! Thank you so much! 😊,@277655 You're welcome! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv /RB,"Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6
Customer: @115888 When it comes to Credit card it only cost 9Php how come thru Mobile transaction it cost the regular one? Help please!! https://t.co/VDnIGkLtAG
Brand: @277655 Don't worry, there'll only be an additional charge if you'll be signing up for that offer through your mobile carrier. If you'll be using other payment methods available to you, you won't be charged extra /RH
Customer: @SpotifyCares So it would be 129 for Mobile charging? Plus good for 3 months already.
Brand: @277655 That's right. If you pay by mobile, you'll get charged ₱129 for 3 months of Premium. Hope we were able to clarify this for you /RB
Customer: @SpotifyCares Okay noted po 😊 But how many device can be use with one account?
Brand: @277655 Cool! You can use your account with any number of devices, as long as you're logged in to one device at a time /RB",Generic Acknowledgement,False,False,False,False,False,True,True,,playback_streaming_issue
pair_2855_2854,2855,0,True,2855,2854,116379,Sat Nov 25 00:22:39 +0000 2017,Sat Nov 25 02:02:09 +0000 2017,"@SpotifyCares I've been trying to select ""no"" for this option multiple times but every time after closing the settings, it goes right back to ""minimized."" I do not want this to boot up at startup. What gives? https://t.co/vX8vY4l0st",@116379 Hey Dylan! Can you let us know which versions of Spotify and Windows you're running? We'll see what we can suggest /RA,,Clarification / Request for Info,False,True,False,False,False,False,False,,other_miscellaneous
pair_2853_2852,2855,1,False,2853,2852,116379,Sat Nov 25 15:53:20 +0000 2017,Sun Nov 26 00:20:17 +0000 2017,"@SpotifyCares Thanks for the quick reply! I got it to work after un/reinstalling a few times, but I’m on MacOS High Sierra. Looks like version 1.0.68.407.g6864aaaf? I’m not sure what the initial problem was, but again, it’s working now.","@116379 Awesome! If you ever need anything else, just shout and we'll come running 🏃 /DF","Customer: @SpotifyCares I've been trying to select ""no"" for this option multiple times but every time after closing the settings, it goes right back to ""minimized."" I do not want this to boot up at startup. What gives? https://t.co/vX8vY4l0st
Brand: @116379 Hey Dylan! Can you let us know which versions of Spotify and Windows you're running? We'll see what we can suggest /RA",Other / Miscellaneous,False,False,False,False,False,False,False,,other_miscellaneous
pair_2858_2859,2858,0,True,2858,2859,116381,Fri Nov 24 04:09:10 +0000 2017,Fri Nov 24 06:27:06 +0000 2017,"@116380 Hey guys, I tried to update my payment method and add my Aussie visa credit card but it tell me that the card is for a ""non-spotify country""? I'm trying to migrate my account from France to Australia since I live here now and I can't do that unless I use an Aussie card",@116381 Hey there! Could you send us a DM with your account's email address? We'll take a look backstage /MA https://t.co/ldFdZRiNAt,,Redirect / DM,True,True,False,False,False,False,True,"billing_subscription_payment,content_catalog_licensing,app_technical_device",billing_subscription_payment
pair_2857_2856,2858,1,False,2857,2856,116380,Fri Nov 24 04:10:37 +0000 2017,Sun Nov 26 00:08:23 +0000 2017,"@116381 Hey hey! Thanks for reaching out! @SpotifyCares, could you help out with Pascal's payment update?",@116380 @116381 Hey Pazcal! Could you send us a DM with your account's email address? We'll take a look backstage /MJ https://t.co/ldFdZRiNAt,"Customer: @116380 Hey guys, I tried to update my payment method and add my Aussie visa credit card but it tell me that the card is for a ""non-spotify country""? I'm trying to migrate my account from France to Australia since I live here now and I can't do that unless I use an Aussie card",Redirect / DM,True,True,False,False,False,False,True,"billing_subscription_payment,app_technical_device",billing_subscription_payment
pair_2861_2860,2862,0,False,2861,2860,116380,Fri Nov 24 02:31:16 +0000 2017,Sun Nov 26 00:07:18 +0000 2017,"@116382 Booooourns. @SpotifyCares, could you please help out with this one?",@116380 @116382 Hey there! We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 /MJ,Customer: Hey @116380 you linked the wrong LDRU on his collab with Nicole Millar xx https://t.co/cLsl3vPgtu,Other / Miscellaneous,False,False,False,False,False,False,True,,unclear_insufficient_context
pair_2864_2863,2865,0,False,2864,2863,116383,Sat Nov 25 15:41:20 +0000 2017,Sun Nov 26 00:04:36 +0000 2017,@115888 only credit card??,@116383 Hey! The cavalry's here. Can you DM us your account's username or email address? We'll take a look under the hood /JS https://t.co/ldFdZRiNAt,Customer: 3 months of Premium is just RM2. Play music offline wherever you go. https://t.co/nr8m1VIWk4,Redirect / DM,True,True,False,False,False,False,True,billing_subscription_payment,billing_subscription_payment
pair_2866_469556,2865,1,False,2866,469556,226806,Fri Dec 01 06:52:13 +0000 2017,Fri Dec 01 07:17:28 +0000 2017,@115888 You guys accept debit card payment?,@226806 Hey there! Can you DM us your account's email address or username? We'll take a look /NS https://t.co/ldFdZRiNAt,Customer: 3 months of Premium is just RM2. Play music offline wherever you go. https://t.co/nr8m1VIWk4,Redirect / DM,True,True,False,False,False,False,True,billing_subscription_payment,billing_subscription_payment
pair_469557_469558,2865,2,False,469557,469558,226806,Fri Dec 01 07:24:46 +0000 2017,Fri Dec 01 07:39:24 +0000 2017,"@SpotifyCares __email__
Thank you :)",@226806 No worries. We've just replied to your DM. We'll carry on helping out there /MU,"Customer: 3 months of Premium is just RM2. Play music offline wherever you go. https://t.co/nr8m1VIWk4
Customer: @115888 You guys accept debit card payment?
Brand: @226806 Hey there! Can you DM us your account's email address or username? We'll take a look /NS https://t.co/ldFdZRiNAt",Generic Acknowledgement,False,False,False,False,False,True,False,,offline_downloads_issue
pair_2869_2867,2869,0,True,2869,2867,116384,Sat Nov 25 15:40:44 +0000 2017,Sun Nov 26 00:04:25 +0000 2017,"@SpotifyCares why is this album on Spotify if it's not playable? It would be super if was available, THIS IS #2NE1 playlist would be complete if it had all the songs from their first mini album https://t.co/NdN2Hbtdfl",@116384 Hey there! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have them available again soon /MT,,Information / Explanation,False,False,False,False,True,False,False,playlist_library_curation,playlist_library_curation
pair_2868_2870,2869,1,False,2868,2870,116384,Sun Nov 26 03:58:22 +0000 2017,Sun Nov 26 04:04:37 +0000 2017,@SpotifyCares I doubt it :/ but thank you for replying!,"@116384 You're welcome. Not to worry, we'll pass on your feedback to the right team. If you ever need us again, just say the word. We're always here for you /MT","Customer: @SpotifyCares why is this album on Spotify if it's not playable? It would be super if was available, THIS IS #2NE1 playlist would be complete if it had all the songs from their first mini album https://t.co/NdN2Hbtdfl
Brand: @116384 Hey there! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have them available again soon /MT",Other / Miscellaneous,False,False,False,False,False,True,False,,content_catalog_licensing
pair_2873_2872,2873,0,True,2873,2872,116385,Tue Nov 21 00:30:21 +0000 2017,Tue Nov 21 00:42:55 +0000 2017,"@SpotifyCares every single time someone sends a Spotify link, it never works the first time. I have to 
A L W A Y S press the link twice for it to work 🤦🏻‍♂️🤦🏻‍♂️ https://t.co/MZ9Ai1cFaT","@116385 Hey there! Don't worry, help's here. Can you let us know the iPhone model you're using along with its iOS and Spotify versions? We'll see what we can suggest /MT",,Clarification / Request for Info,False,True,False,False,False,False,False,,other_miscellaneous
pair_2877_2876,2878,0,False,2877,2876,116386,Sat Nov 25 13:56:17 +0000 2017,Sat Nov 25 22:35:14 +0000 2017,@115888 Why?? https://t.co/YCUDOLf2za,@116386 Hey! Could you DM us your account’s email address? We’ll check this out backstage /CG https://t.co/ldFdZRiNAt,Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/8ZRlqNPqtf,Redirect / DM,True,True,False,False,False,False,True,,playback_streaming_issue
pair_2880_124834,2878,1,False,2880,124834,143963,Fri Nov 24 00:44:35 +0000 2017,Fri Nov 24 02:06:46 +0000 2017,@115888 Hi can I avail this using just my load? No credit card needed?,@143963 Hey there! Could you send us a DM with your account's email address? We'll take a look backstage /FR https://t.co/ldFdZRiNAt,Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/8ZRlqNPqtf,Redirect / DM,True,True,False,False,False,False,True,billing_subscription_payment,billing_subscription_payment
pair_2881_128848,2878,2,False,2881,128848,144985,Fri Nov 24 02:33:35 +0000 2017,Fri Nov 24 04:54:35 +0000 2017,@115888 Can i use my regular load in globe to avail the premium?pls response.thank you,@144985 Hey Precious! Could you send us a DM with your account's email address? We'll take a look backstage /FR https://t.co/ldFdZRiNAt,Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/8ZRlqNPqtf,Redirect / DM,True,True,False,False,False,False,True,,playback_streaming_issue
pair_2882_138290,2878,3,False,2882,138290,147151,Fri Nov 24 07:20:12 +0000 2017,Fri Nov 24 10:19:02 +0000 2017,@115888 Hello i need this too how is the mechanics?,@147151 Hi Ann! Can you DM us your account's username or email address? We'll see what we can suggest /DN https://t.co/ldFdZRiNAt,Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/8ZRlqNPqtf,Redirect / DM,True,True,False,False,False,False,True,,playback_streaming_issue
pair_2883_142991,2878,4,False,2883,142991,148283,Fri Nov 24 08:52:20 +0000 2017,Fri Nov 24 13:05:32 +0000 2017,@115888 Nabawasan yung card ko ng 9 tapos hindi naging premium waley effect sayang 9 pesos ko 😡,@148283 Hi there! We hope you don't mind if we answer in English. What's happening exactly? We're here to help /GK,Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/8ZRlqNPqtf,Clarification / Request for Info,False,True,False,False,False,False,False,billing_subscription_payment,billing_subscription_payment
pair_2884_144260,2878,5,False,2884,144260,148615,Fri Nov 24 08:57:30 +0000 2017,Fri Nov 24 13:14:58 +0000 2017,@115888 How to avail???,@148615 Hey! Could you DM us your account’s email address? We’ll check this out backstage /DR https://t.co/ldFdZRiNAt,Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/8ZRlqNPqtf,Redirect / DM,True,True,False,False,False,False,True,,playback_streaming_issue
pair_2885_147391,2878,6,False,2885,147391,149493,Fri Nov 24 09:48:53 +0000 2017,Fri Nov 24 14:25:09 +0000 2017,@115888 How to avail this???coz i tried it earlier but i cant avail it...,"@149493 Hey there! Are you getting any error messages when trying to redeem the offer? If so, a screenshot of it would be super handy. Just make sure to mask all private information. Also, can you DM us your account's username or email address? We'll take a look backstage /MS https://t.co/ldFdZRiNAt",Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/8ZRlqNPqtf,Redirect / DM,True,True,False,False,False,False,True,,playback_streaming_issue
pair_2886_147380,2878,7,False,2886,147380,149489,Fri Nov 24 10:10:39 +0000 2017,Fri Nov 24 14:29:48 +0000 2017,"@115888 By the way, i was about to avail your promo but it won’t let me.",@149489 Hi there! Can you fire over your account's email address via DM? We'll take a look backstage and see what we can suggest /NY https://t.co/ldFdZRiNAt,Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/8ZRlqNPqtf,Redirect / DM,True,True,False,False,False,False,True,,playback_streaming_issue
pair_2887_165026,2878,8,False,2887,165026,154258,Fri Nov 24 17:53:27 +0000 2017,Fri Nov 24 20:09:21 +0000 2017,"@115888 Whatever option of the payment method I chose, I still have to pay for 129. I  thought 9 pesos. Thoughts?","@154258 Hey there, the cavalry's here! This offer is only valid with a recurring payment method. We recommend trying again on a desktop using an incognito/private browser. You can sign up for the Premium offer here: https://t.co/1iF7T0iEU2. Keep us posted /JY",Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/8ZRlqNPqtf,Other / Miscellaneous,False,False,False,False,False,False,True,billing_subscription_payment,billing_subscription_payment
pair_2888_169703,2878,9,False,2888,169703,155525,Fri Nov 24 20:09:10 +0000 2017,Fri Nov 24 21:25:23 +0000 2017,@115888 Can I use my coins.ph to avail this?,"@155525 Hey Sarah, help's here! Can you double-check if your virtual card meets the following requirements: https://t.co/4TQhJnhAgV? We'll be here waiting /GN",Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/8ZRlqNPqtf,Clarification / Request for Info,False,True,False,False,False,False,True,,playback_streaming_issue
pair_2890_177423,2878,10,False,2890,177423,157775,Sat Nov 25 00:55:51 +0000 2017,Sat Nov 25 01:04:29 +0000 2017,@115888 But why i can't install the premium one with 9php? How? Pls help!!!,"@157775 Hi there, we're here to help! Can you DM us your account's email address? We'll see what we can suggest /AK https://t.co/ldFdZRiNAt",Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/8ZRlqNPqtf,Redirect / DM,True,True,False,False,False,False,True,app_technical_device,app_technical_device
pair_2891_327642,2878,11,False,2891,327642,194110,Sat Nov 25 01:10:10 +0000 2017,Sat Nov 25 04:12:37 +0000 2017,@115888 I heard it's only available for credit card?? Can I use my debit card for this?,"@194110 Hey there! The Intro Offer can be signed up for using any recurring payment methods that’s available at https://t.co/pvN7083xtv, but the pricing varies by payment mode. If you have any other questions, just give us a shout 😉 /BP",Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/8ZRlqNPqtf,Other / Miscellaneous,False,False,False,False,False,True,True,billing_subscription_payment,billing_subscription_payment
pair_2892_445765,2878,12,False,2892,445765,220565,Wed Nov 22 09:09:53 +0000 2017,Wed Nov 22 09:58:45 +0000 2017,@115888 Is it legit that it is only 9 pesos even tho i'll get premium thru my carrier?? 😌,@220565 Hey there! We can check your eligibility for our offers. Just DM us your account's email address /LW https://t.co/ldFdZRiNAt,Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/8ZRlqNPqtf,Redirect / DM,True,False,False,False,False,False,True,,playback_streaming_issue
pair_2893_622870,2878,13,False,2893,622870,267850,Wed Nov 22 16:47:58 +0000 2017,Wed Nov 22 17:36:53 +0000 2017,@115888 I've sent a message,"@267850 Hi, we've just replied to your DM. We'll carry on chatting there /SY",Customer: Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/8ZRlqNPqtf,Other / Miscellaneous,False,False,False,False,False,False,False,,playback_streaming_issue
